PCB_ID,Stencil thickness,Paste volume per aperture,Paste roll bead size,Residual paste,Squeegee pressure,Squeegee speed,Squeegee angle,Aperture area ratio,Paste viscosity,Peak reflow temperature,Ambient RH,metal load,Time Above Liquidus,Root Causes,Mechanism Failure Causes,Defect occured
PCB1552,0.09962644383818317,0.04049180990681589,3.824977146357994,5.0482997061629336,0.3031846903493295,69.83991974778625,59.26673039836339,0.6615033438977546,196.47940934555382,255.80883425162122,41.147051540576975,80.0778863525525,61.064827464184546,,,
PCB1553,0.10037945696042112,0.039000374253532616,4.034809374851701,5.052805380515428,0.30108352086768736,70.21550385307161,59.62473619513022,0.6864725785198678,196.83270473792086,254.25097409735162,41.13443227463272,79.15743333287449,60.25523087934197,,,
PCB1554,0.10085151731385117,0.0407739934480668,3.9666207775641413,4.606771392542889,0.28925297425236723,69.27454411881205,60.28999061810553,0.7350838696151906,199.37086439432014,253.92027391043928,37.8120902353261,77.79615949306162,64.47478238942327,,,
PCB1555,0.10193918046272299,0.04167734961737006,4.018732407732061,5.098867264258869,0.28282245056551314,70.66220235642892,59.66722864944413,0.7066381584455802,199.10645551313286,255.38768012,38.9020544353529,80.89407302458389,59.92293448946022,,,
PCB1556,0.09832337198768619,0.040692031804194916,4.110045404332146,5.039603972298631,0.2942778892084749,70.55003764986543,62.81132885882135,0.7297392602357257,181.88367308203865,255.40675496133747,41.59489609911441,83.01640367177795,57.403460026954306,,,
PCB1557,0.09682194187889076,0.03805673816338845,4.229578553549313,5.033340998370342,0.30607396720018637,60.77778081063376,60.3969086012605,0.7801343802917295,220.22031373187005,254.52304755008967,39.75876067751003,77.79224786883834,55.469176946548124,,,
PCB1558,0.09816517055701271,0.03951357723937121,3.9942899560951255,4.987850863118972,0.3014701545433273,78.17019527802043,58.08361729802244,0.7209410645742017,195.65798563775704,256.0706304871149,38.16277037000378,81.33602831591048,57.45797331205607,,,
PCB1559,0.09901774743925623,0.040513390605434886,4.32338140528371,5.141863458976627,0.3061637072420071,61.456495863402125,57.88775768679813,0.7471795447025665,197.87372697023827,255.15607601576198,39.474407771676205,84.57193822270227,62.69976962041131,,,
PCB1560,0.09850460453909839,0.038827506964908914,3.93215232964487,5.047699807675173,0.31371941026596095,67.733300824093,61.26690900678823,0.7380974053925344,188.66924540505113,254.4024987057442,39.67906447004711,79.82629988321527,57.00243396515799,,,
PCB1561,0.09876076588171016,0.040154138312772786,3.8129519655146575,5.062684740643472,0.29552790816042823,67.77991863873704,61.7331309558632,0.7435464081951229,184.63746718864098,250.32883821207128,41.04964832410103,82.77311042014031,64.32843923209802,,,
PCB1562,0.10092842596022997,0.03970914759789601,4.033957152421391,5.09231569842614,0.3053577255424939,68.51273560307055,58.77166776631022,0.7150573195265427,208.60829000632114,254.0808719458498,43.63174092970156,79.32461339035518,57.46447390670887,,,
PCB1563,0.10061948197625278,0.039478858390706105,4.101642542223536,5.054064505887124,0.30674103154521254,73.92835643864757,60.17493466075976,0.7494455260673489,199.71823014058577,255.50185664091828,37.70340023223871,82.8574180213432,58.476125193891754,,,
PCB1564,0.09951505160684083,0.03845592005673862,4.016994904997876,5.169208506272991,0.3131330812778823,70.21520525908585,61.45857301150935,0.7450497130362663,206.09178938494944,256.3046396943934,37.10846974141722,81.15731836071777,58.74372391275526,,,
PCB1565,0.09943415295159855,0.041827365353532354,4.04183450346179,5.179308019821802,0.29897119130427213,70.44101759818851,58.598147930721815,0.7365720893618178,208.09384769706816,253.81983560808558,36.463036546792154,83.37341176766189,59.886770686301254,,,
PCB1566,0.10025928784572408,0.04026027419119817,4.135776672840929,4.900392153572213,0.2991192803241791,66.1417384821754,58.74993425440475,0.6923043495619774,209.0875333601155,254.2632861120121,40.29897709071492,79.75192965844157,62.432870656095716,,,
PCB1567,0.0989915173079742,0.04197840755991061,3.7958951521459205,4.860032781702115,0.2863973594818644,76.461178233335,57.94564682883114,0.7415195853056268,196.16316831483465,253.3569557492011,40.39435870705596,84.43778535361196,60.13191214589404,,,
PCB1568,0.10134896937641573,0.04161915194595877,3.9967530577963775,5.121633694762363,0.32208781279081716,68.92855695923474,59.77441297908406,0.7521807213713632,184.73163894963,254.75299648137886,40.22127119226891,77.23253312866261,61.692921857017595,,,
PCB1569,0.10144292255031767,0.04057437923611586,4.007417708351019,4.948960069855263,0.30471914541584333,62.31103709621124,60.39778439019753,0.7317202650830195,211.4527378927038,253.6525387704972,42.741030447677566,83.0198795458725,58.50207490121694,,,
PCB1570,0.10347484814888057,0.04176781669632926,4.124224432228944,4.951765464271628,0.3003452050385093,66.74995650516486,58.87898770590723,0.7138153700585144,192.33898495128386,254.11357684301817,38.70050143113702,75.90603206323132,59.01633250120421,,,
PCB1571,0.09913750104436769,0.0400421265842745,4.059738732571571,5.15490568267376,0.30082816329469747,72.16719375888589,59.776882238134334,0.7227041407248536,199.8066009957769,255.7897458545215,35.59045535881778,81.78591519195544,61.63736851525833,,,
PCB1572,0.10091531615607026,0.041343905590910085,3.9372602440908837,5.1934963837159795,0.2953538659771388,69.66961345073199,58.43993048256915,0.7777591090098109,204.11036747716673,257.3451704694457,37.929967105499145,77.3275354594955,60.68040126634398,,,
PCB1573,0.09892567154600128,0.0372711888119346,4.018361675589071,4.737136044991655,0.2898665719448643,73.03634715968687,62.122240209970286,0.7276015614126871,199.93083162342063,256.3045289354766,35.29207323628234,75.70130998559176,58.92472027318466,,,
PCB1574,0.09783732265296571,0.041606733959550515,3.9653945788504625,5.141340917086862,0.30318755422887167,74.67126006360071,60.962638651082884,0.742766697507207,210.9407785830206,258.5136897365747,41.12677578182185,81.41729634321844,58.0573892168528,,,
PCB1575,0.10086107892229336,0.03856631615788148,3.925288921243996,4.972257698807953,0.31032977996139793,70.32786034794711,57.519045719916456,0.7155899867045307,206.59507271368363,255.18801146058252,40.766333008332886,77.4162537153244,58.384994804521334,,,
PCB1576,0.0989242542304167,0.03978470145442687,3.970461262106675,4.901527418347768,0.2946653095497643,69.53818308067872,60.50146057450848,0.745976325815557,198.00887690666138,251.66788328234193,40.396185477135255,83.34868526102687,59.46281659916414,,,
PCB1577,0.10017090866275859,0.04093762562711897,3.9975514753374566,5.123047122209757,0.29180099427909345,70.08765715029342,57.510530628783926,0.7172710820325012,209.13103813094904,255.64966035097802,40.35376995333607,81.32532277245014,61.096233618942826,,,
PCB1578,0.09943302006032956,0.04084805415430964,4.181708436418674,5.155369048572331,0.2946956600547423,67.81946298769398,55.761896135826845,0.7356129491944778,212.5628101273853,258.03440754799647,41.80941095661386,80.55163697733542,61.34193455260215,,,
PCB1579,0.0993984796007376,0.0392271141971913,4.019243502941158,4.925300520968504,0.294099223072066,58.940363076851845,60.849830999320204,0.7072317163067346,196.21870314655737,256.56670408465044,37.30262187861315,81.13835038548834,59.048660297074555,,,
PCB1580,0.09996432735208312,0.03965222024987344,3.9515791858078453,5.022275375195742,0.320705990924118,70.4187710093966,60.84261450919359,0.7094811912204921,193.5422715256315,256.07848173982177,41.53900902945202,80.05256785908767,56.79088071695406,,,
PCB1581,0.09829925927782951,0.0415405783505106,4.089067875040357,4.988072831317751,0.27127430020735227,65.78605119939381,61.723522418321714,0.7167355550463146,214.6332482290602,256.72217527496167,39.52639031127687,84.74825591368125,51.815174225731425,,,
PCB1582,0.10050161107734228,0.04195062652734015,3.9301258285995826,5.086081026770802,0.29996062105471505,69.29725687739564,58.46121913945514,0.723785531320599,211.5127344932433,257.0357066814669,40.663375902216,80.89556646582099,60.15926064959087,,,
PCB1583,0.10068542287840462,0.03597094941082461,3.9953265214735794,4.778012212327262,0.3053193276506307,74.5637640249705,60.387528103123536,0.7037964881935631,203.39583892012416,256.49312255474985,37.567914203347875,81.03292076110601,63.793222895885314,,InsufficientPasteVolumePerAperture,OpenCircuit_PCB1583
PCB1584,0.10007624372921528,0.0397207700133603,3.920989817654945,4.91145467857294,0.2976180271666543,68.44960828467666,61.379829123873165,0.7318596108043787,208.1305188016376,249.93352230451524,35.463389577693015,77.90658183535083,64.17273228101115,PeakReflowTemperatureTooLow,NonCoalescence,OpenCircuit_PCB1584
PCB1585,0.10247645790521252,0.04191747951046165,4.097586223303369,5.1393614121336295,0.2974221005734489,68.4831500909121,58.09579664761414,0.7222135165446546,211.81934201007272,255.62460781548228,37.109007733428946,75.89804960712172,55.55504496266872,,,
PCB1586,0.0988265147537314,0.039531271767820696,4.046591883595292,5.09794225330796,0.29751187141453594,64.47781753012174,59.61151563941309,0.7275316560834096,196.64031095392988,254.48543671321679,42.80960742885988,80.51254161095794,59.55102271828407,,,
PCB1587,0.1005029176633135,0.037396315316514515,4.141153250851686,5.015837567937495,0.2972887852456512,64.32373424645439,60.19726304619487,0.7411460045023642,204.3233846887682,256.77006812171805,37.681008852503105,75.54409316528161,60.29754176702472,,,
PCB1588,0.10083114273725202,0.03975979887351138,3.920836579727831,5.180808694394606,0.29296152032797607,73.42887084784557,62.86221143113097,0.7007386437290629,202.7961808622674,253.35264227839835,37.37920137247449,77.47025719853231,58.155948417455285,,,
PCB1589,0.09831771302499216,0.04213277621842223,3.899017565724573,4.871170038455286,0.2959157554748786,70.8657049546288,61.23406192012123,0.7550627402516914,204.26477522488997,253.48728139969035,39.0508450578498,78.37337243956854,60.99053695885843,,,
PCB1590,0.09811005861371014,0.0400022838903045,3.741233651071599,5.057813316280139,0.29122469407333984,67.8346461917128,57.87032072577009,0.7749753194830453,199.92701146620212,256.2003726023066,41.73357013952239,85.3074253665261,59.75070532478157,,,
PCB1591,0.09975910843323228,0.038981317701706354,4.117227102044366,4.665978748309366,0.29941554213362137,68.99723738258182,59.41520186228828,0.7148849565467437,189.97472433411127,255.72763985707448,41.335858269401065,79.17424670173496,57.41225196198379,,,
PCB1592,0.09774196621417379,0.04068175185652751,4.041788978927699,5.098988510196724,0.2935833913596525,73.42375785904825,62.56830013171884,0.7122914090309886,202.05464252281905,257.1461981998755,38.97349309026995,77.56932080046073,63.014976981635066,,,
PCB1593,0.09955968762005368,0.04119237655764863,4.051050403172774,4.9250461814122595,0.3146594586034416,75.00531162130898,59.815548831907364,0.7321797634446087,202.06016594843027,255.6511253001358,39.81567621144829,80.72975643023987,62.27727886049054,,,
PCB1594,0.09864970108981844,0.044057019695023236,3.7812526539903635,4.939641449669455,0.29055377664071375,69.36558741661449,60.57792157320756,0.7035213122646775,194.35263330643483,254.71952974192806,39.615945536999675,77.26773150371702,58.25666422379332,,ExcessPasteVolumePerAperture,SolderBridging_PCB1594
PCB1595,0.10058406337404044,0.03993483143274432,3.9102853798646797,5.199340259619568,0.29747309815250916,71.63131779557577,56.949417929736924,0.73105732762292,200.9702789534381,256.9216469549886,38.884618907791754,79.86858711922179,59.17542989553124,,,
PCB1596,0.0985846536174096,0.03908209612215043,3.913503896409448,5.09390899922687,0.3072776446046018,74.99892418017103,58.38252534240798,0.7365090663209221,219.01535059761213,253.9737979506734,37.88932442714738,78.63511568400703,59.26671257286445,,,
PCB1597,0.09967855808735467,0.0413888093027793,4.034986430523198,5.198797980979713,0.3167251699986664,77.25651206386036,61.14143612867272,0.7240147096667361,202.9804516307108,256.3028059874745,40.92383362457535,86.83067714467126,61.26235224133413,,,
PCB1598,0.1003991800833921,0.04070790275109031,4.161907743413753,4.871346546163563,0.2869471619586,73.45413579698167,60.83100559228443,0.7132308999261373,198.41038240223148,255.24457835044228,36.73736131160427,81.67589930796255,58.01912653860911,,,
PCB1599,0.1007546943517437,0.03881854317562606,4.023746375521705,4.94988116030841,0.2821016405704858,67.2575878516073,60.928132560804016,0.7422604811733986,181.56609494134892,254.5440114456899,41.96045670358853,78.01988021569416,54.90214427460292,,,
PCB1600,0.09883262290908189,0.03984378004813438,4.1456994430213046,5.173885624889043,0.31452929124303525,70.60038360338515,57.540182350645445,0.7045174408268741,197.99158131565318,254.07133577159618,41.67946088808134,80.09930499426255,56.563653007812654,,,
PCB1601,0.10250873216510395,0.03967290877793127,3.8647777936099734,5.010508221187751,0.2847667225339311,74.46652646497998,60.25466536216857,0.6971053798060209,206.1315508129787,258.0108010435845,41.86679790870093,77.84497336442277,60.93486606019644,,,
PCB1602,0.10001789880457754,0.03930086284839077,3.9973909881816807,4.802589143276958,0.29662885304076836,68.39806369742496,59.45094079104151,0.7342002641486141,210.05758901811473,255.32522962146757,41.960837521356446,81.07729225411153,56.61949900919242,,,
PCB1603,0.0991052337811928,0.03961481198380065,3.945918192426623,5.333215932628219,0.30307858968888074,73.07344086953799,58.963360782167314,0.7373751378962632,213.36757739396967,254.43445652801287,37.92032116101325,80.15286336404942,61.84891576548247,,,
PCB1604,0.10145643959610683,0.039871956133519,4.16566954411642,5.131667177686919,0.30013685969880866,74.17646001840033,60.00501483531316,0.7223436040445101,204.59729399800335,257.30778796931503,36.48762482083019,87.89860813329332,60.61760788069667,,,
PCB1605,0.10142024690381037,0.04237713545163327,3.9663422199845475,5.192564788889299,0.28609842419895204,68.04524294476776,58.97066653623099,0.7631649270695755,179.91142550126696,255.04615097658126,39.40965394164766,82.9216514952148,59.02687041754702,,,
PCB1606,0.09884473617385697,0.03931377728727115,3.8628187211204237,4.954832814103096,0.29782259014380347,72.5165447867389,59.81307625156839,0.7272220611907433,192.16633407248082,255.80975409838368,41.9245735710165,82.39284943070327,57.95343169970757,,,
PCB1607,0.10056680493250553,0.04088487346966514,3.972019555437758,4.91669311819333,0.2978745808408879,62.245256348106025,58.70282587108128,0.679256019117621,182.48451446458716,253.88846541935993,37.87685812065814,73.8767788349319,66.37558672129289,,,
PCB1608,0.09897446864445969,0.03969450803395639,4.088336174962355,4.968348429682524,0.3013485832378798,66.42847165158152,57.12163070701899,0.6935630265407715,203.98869248752453,256.1779478199111,37.97253826673174,73.29840717376287,54.94674355237924,,,
PCB1609,0.10055324952567597,0.039918905957246203,4.230692976153287,5.071956585430197,0.3064505209263877,76.24275518410015,62.66054587617661,0.7430114058101104,210.05695816279163,254.33292241086082,39.57204549085612,78.9024675204165,54.01582461727883,,,
PCB1610,0.09811756012982534,0.0396097883908559,4.0580024047791445,5.045913049339558,0.29978302362140336,70.36487758878589,57.0281196315473,0.7114986821271662,209.45375866449845,254.61188139947825,41.40460691388663,81.31862269691234,56.96722023562681,,,
PCB1611,0.10174049874047777,0.040930635823030866,4.019520382638685,4.905125186997756,0.2948759718329792,71.52756317562746,58.10020865356597,0.7080964801351822,201.14109555186215,254.66354547250313,44.17257167969296,83.53189883679357,61.941080117130184,,,
PCB1612,0.10039961896226852,0.03747489845593247,4.0070675338895105,5.0203382127095635,0.2855625139730634,67.00192793747198,58.59738892577157,0.6930742618210427,202.2787722185128,254.27454912988966,40.04175672409902,81.8196262470481,59.758484633829156,,,
PCB1613,0.099931580818986,0.040550560165382186,3.8990451119620255,5.210060464250063,0.30130326391018397,61.51281693873867,61.23518891397213,0.6925175835619191,211.1013555187926,255.56757012724543,39.83266092658601,79.8984412772825,58.05072297115635,,,
PCB1614,0.10110607019670464,0.03976361634046646,3.965390153948999,5.105144170206019,0.30571680866916945,73.4077986948243,58.73232340717556,0.73881745996731,207.47114886078285,255.38966535766673,42.95762178467603,82.09034781179128,63.52122592693198,,,
PCB1615,0.09827278734299189,0.04116499879445772,3.732889057184641,5.035241378385248,0.31611728631251096,63.443240251921516,61.084938437974394,0.7124102060970756,186.79461377579602,254.72295569281226,43.56788368979264,76.86150607229212,59.429712008278585,,,
PCB1616,0.10005340153090789,0.040336019423386674,4.010712087026188,4.963975744962398,0.29755581465248465,69.9028839252961,60.4070271698595,0.7026675254995336,194.00706618904994,258.4525159126129,35.846916110730284,76.44487660720233,59.450661794716346,,,
PCB1617,0.10070329526468952,0.04107245882833904,4.071822409312317,4.857176254313566,0.29545290260520796,66.02920413533823,57.87868704021627,0.7296219828057661,214.34501126287262,251.22557693973278,42.35461662882482,78.07938423194564,59.60197936111748,,,
PCB1618,0.0996936175144887,0.0396722857970582,3.727346873218311,5.32402505531395,0.29916727863081055,75.75880602373526,60.11671562174882,0.7081999219494313,221.08629885934297,255.40130903747252,43.56485143624567,86.43593611999884,60.234962017764914,,,
PCB1619,0.10024523966244962,0.039057335880480146,3.974544458358159,5.244935513259076,0.30101651125776896,68.72503794023493,62.63006441939084,0.6934068040195699,197.9913256942636,253.57679071861722,42.20669227614191,79.85327039848407,57.78517589088371,,,
PCB1620,0.09856334424628331,0.04054238942877464,3.8781724686004284,4.997486200226237,0.3022434988541074,70.86533933619991,63.14811491374636,0.6832002549074331,196.86027514762745,254.30766245502898,36.309449891384375,76.72128322589238,58.49819602232426,,,
PCB1621,0.09735371608343803,0.03851205011544635,3.947725519907582,5.023263467706727,0.2862305841345252,70.93763125940272,60.8010708793853,0.7355499752080534,188.22181437164477,256.8865878664031,39.490369768663925,78.93336885033672,56.93108334151316,,,
PCB1622,0.09914215637068095,0.03937231309742011,3.920562960829898,5.137353592465423,0.3037277972003737,68.56218197866986,60.11756986708243,0.7483288082437178,194.17906151559544,254.7367362464337,40.95304980105528,86.78558621089445,61.55721731867647,,,
PCB1623,0.10197404438473942,0.03953298056560407,4.060377030501812,5.1303555217917145,0.30812089920569413,76.30231678298621,59.68915693193941,0.7383523789799906,201.40530757940283,252.060692837468,38.097614563431996,78.7662998901132,62.3070813553042,,,
PCB1624,0.10093434406103347,0.039498218853272225,4.047500471288321,5.076093215233844,0.3182562203764311,69.6945901497109,61.015875422779324,0.7276043092734887,192.49140088027465,254.70065855107643,43.53257797195699,80.63902087518873,58.542557303183116,,,
PCB1625,0.09941897063722747,0.038823271789845466,3.8954471689404886,4.890358258010483,0.2846755349775008,68.52955484018074,57.37806970626868,0.7303895351969918,191.06541189326992,255.80146996936628,42.208703978733425,88.00006812135713,59.87540391967959,,,
PCB1626,0.0952159754353789,0.038970121816624764,4.022126857995244,5.004436539547577,0.3076715171694226,71.12043529250992,60.84084290654656,0.6978997033189598,201.79243665639882,259.8228190414928,42.129413025557554,77.02935018681015,62.05969909556317,,,
PCB1627,0.09879482940318052,0.039960191675154154,4.114248859058888,5.131687514007502,0.2902513747080742,79.42409217882643,61.42822560363583,0.7286647999969595,202.02841359533755,254.63082139554152,39.71703092404372,80.85465643171084,58.48467244279898,,,
PCB1628,0.10196637307438945,0.038586172651035706,3.722085529989764,5.039970303548286,0.29763823478617735,62.60785391167165,59.919841130572316,0.7040355467353359,195.33371071304973,253.48044316031005,41.61381557271852,78.48675284174881,58.52864648215758,,,
PCB1629,0.09926141434525708,0.03782987308602184,3.8853731238853464,5.176916402236413,0.29584088904792055,61.672782515076975,61.22769750916154,0.7227765132330872,203.37771772470634,253.08002448119055,42.15543302357454,76.66461973555737,59.87028680171662,,,
PCB1630,0.10149201595850896,0.04041604968788914,3.99012220992469,4.756060363115165,0.3144987073008288,77.01315767050296,60.15526833497289,0.7477002818704416,194.07744905528455,253.4900725793958,41.96589565734388,80.26178918192548,60.277929553064105,,,
PCB1631,0.0969701812640698,0.04055883385436072,3.9541018406706843,4.86022869461758,0.3150582112432417,64.7830210656594,60.62312193451296,0.7273893917249891,204.67419021097783,253.57495651943387,41.49422729087855,86.44796413779133,58.52098186930119,,,
PCB1632,0.09923078412677723,0.040674753225687074,4.13553043347561,5.154584244518781,0.3078547136594095,69.48026547689685,59.674308017743435,0.7230069391572969,204.82817823885574,252.28082431255322,36.060265151318866,78.37339835439916,58.30412093081699,,,
PCB1633,0.10049891293122955,0.03844507755173495,4.037916597938057,5.030876714446022,0.3167181945022818,68.48544750531455,58.758195322547934,0.7189271454112449,187.01298799943132,254.78314584646733,38.39110097492692,80.27047061410474,61.670917258945394,,,
PCB1634,0.10068658759880142,0.03985463737760633,4.017866000513057,5.028809951906176,0.3091543900945747,69.94363070492003,59.33133718906999,0.7597276228710478,182.7065604539843,257.25278680477334,42.11197166251299,71.30411162752411,63.22190949434411,,,
PCB1635,0.10173056790709083,0.038759465120757265,4.097395172555687,4.927518661387244,0.31087202341481074,73.02937441980305,61.384933834088876,0.7359765054130557,217.3036335058872,258.14714142053265,38.31737120371077,80.3607162984178,59.87762510634652,,,
PCB1636,0.0988113221167985,0.04093793037389116,3.8653166693945216,4.923965809509814,0.3013621639184206,65.59191682354145,56.17204048772368,0.7076270657443062,215.13890553721146,255.884262082384,40.88302998958263,70.67030292786403,61.35260144493532,,,
PCB1637,0.09935539047533568,0.03888737825381091,4.182880818387356,5.134038086821649,0.29745437004889763,74.81893337124674,62.412171779345975,0.7648304956058659,191.08918074416607,254.5151645765879,40.786192203877754,79.94097443137483,59.06785326932492,,,
PCB1638,0.09979270062306576,0.03960622438346351,4.050471906247861,4.801265692009338,0.3122292594141539,64.87104222581074,59.219044722119136,0.6987079362109512,209.28055037481914,251.34893020980712,41.43482799549177,80.40486929878577,61.92466472777482,,,
PCB1639,0.09812841071073819,0.04014879831942263,4.193374017628176,4.948096845346081,0.3002879637049941,71.7252761667136,61.70220280910958,0.7125169328577359,204.3904090302283,254.7721975896879,44.74839150396178,83.08102339689128,56.36585740791714,,,
PCB1640,0.1003090101859905,0.03851168888885165,4.042963330049836,4.688635677642154,0.29134489733221464,79.95919259523218,60.321442735319,0.7180551384086292,192.47758977339402,256.68325128678845,40.506341253646475,80.40241883698815,56.27987826523207,,,
PCB1641,0.1010502982020739,0.043035197858980384,4.046761299934616,4.739394366037466,0.2947563234872668,71.06765955169676,61.08049150214319,0.7182301431650554,212.54952818126557,254.34872041269148,36.695930389775555,79.42497202099871,60.59274518600704,,,
PCB1642,0.10092137423279965,0.03985974862442794,3.971974271114803,4.962019632048832,0.3031633509261858,73.85190828880012,58.850207133497314,0.7202813381298134,204.41415734628708,253.23804201262064,41.95429259583252,77.04162705914183,58.09748545154621,,,
PCB1643,0.10120190418009188,0.04034975379885004,4.0619836157467155,5.125739412274943,0.3115354756131753,70.14204301016247,61.55774097041954,0.7178815162353894,209.07615213793048,253.93036346031172,41.33948765064247,77.6751316501151,59.16677070188333,,,
PCB1644,0.10183782308412347,0.03845366738808764,3.9808932468042735,4.991890435177444,0.2868373652368731,72.60486072461906,60.41050081500918,0.7434885366378405,218.91700432323046,253.9008422836941,41.19986314432211,77.49402600421035,59.08797018953544,,,
PCB1645,0.10074215283874748,0.0403638956201882,4.005141622783504,4.991021852089226,0.3128786494765503,78.45109280772783,61.51238176208793,0.7286130901014972,206.8704661142126,256.0073121213975,42.03414627673102,79.2489672530174,59.33371146844928,,,
PCB1646,0.10249928388009041,0.04080665399829271,4.036767722031675,4.9990070815648435,0.3097910278393455,74.45093319072502,62.4033388688112,0.6840892100993398,208.20183967467312,253.48890267235691,36.576051086069015,78.09040531032166,58.975757027523244,,,
PCB1647,0.09844447438770419,0.039549677807631266,4.09247881611252,5.118020293857258,0.3032409935073378,63.67280193647064,61.47948565779058,0.7291291751898918,184.61982620889017,255.32529322516666,39.3558880717727,78.15448820037675,59.01530912647683,,,
PCB1648,0.10003206607321326,0.042687530791803416,3.911424308748506,4.871235795373574,0.28166582798492396,74.87008120814639,62.63718768690372,0.7434648908706785,201.15192740752966,254.78684050315871,41.97996658675152,80.59466934159698,65.82693284669382,,,
PCB1649,0.10298583958404667,0.040292014717925026,4.131914234277371,5.075768361667177,0.2964690701547823,76.40867721569062,61.11728342891796,0.7430254416029809,209.55213614097244,257.0205439186742,40.85006492153285,81.57989312185109,62.09364993479865,,,
PCB1650,0.09931806322564828,0.03831936247686855,4.1251170052897805,4.885170665029872,0.3177274312799872,65.7039918774234,60.489193018669845,0.6961737390010679,205.79981489527032,255.54523545768538,38.98155209614766,74.83785734116806,61.79524567493003,,,
PCB1651,0.10258673903789196,0.03958549049480769,4.139675401845337,4.917535377887857,0.2993062847749382,68.23136251626147,57.6394749423544,0.7524596937538303,197.50223198156345,257.04803487309795,40.69237467419306,85.01753026291556,63.37406816393562,,,
PCB1652,0.09982753610274582,0.03958163476915723,4.003836723599025,4.942255808417921,0.28947061577294086,64.88925492315751,57.6003925070133,0.72685479463266,217.40448186734542,255.38154003362007,42.22909721073912,76.76095057267109,60.1738143307988,,,
PCB1653,0.09900898438428607,0.038059596976076526,3.9479927857076613,5.042373299605911,0.29152601254916677,64.1397068225813,56.54123490202484,0.7279240957414704,215.5706347862795,258.80402678876163,41.479813355573086,78.03684269805927,63.519031429862615,,,
PCB1654,0.09827051725817335,0.04071583977407101,4.058158491550074,5.029561721395108,0.29385452188212696,70.86099539214585,62.19542016841127,0.6951682125698952,203.4389344918632,256.2581540072389,39.205956842617134,81.20255386292591,62.163221808268005,,,
PCB1655,0.0993619521057716,0.040674162847272224,4.085255787497685,5.040167908233308,0.29615419599372145,75.24457181552592,55.714446528413454,0.7129566390345052,198.31345661262083,257.774887714225,37.02595552949125,79.48059591712185,66.06548515958049,,,
PCB1656,0.10055559983820686,0.03816357042709022,4.161337344778549,4.921047206777656,0.29359440855612606,65.35719655013384,59.02355682521139,0.7093069291818415,206.7813105348334,253.466841598418,39.67312494636375,85.75069221689668,59.40271689223966,,,
PCB1657,0.09907662732509412,0.04010217677154264,4.10790490630881,4.939447578501795,0.3228588173388182,73.06755260235578,57.33462683528119,0.7083486135321635,206.85061533168903,255.69420259384722,36.961642461601215,82.56970375893756,63.88755693174846,,,
PCB1658,0.10284050752226552,0.04044194815084077,4.062103869614558,4.936317256276157,0.29381905191570107,65.56945670073102,62.76036676047163,0.7122541364568262,191.52680111371026,254.55309938591006,37.7904102974556,83.13447089688094,56.901164827865266,,,
PCB1659,0.10175177190399533,0.04022686323269553,3.878136724631603,4.828399333162929,0.29512867532565296,70.89069121969216,59.518730851726716,0.7492903494756411,198.85916140408392,256.69779362611763,37.20591037952089,82.8039271069733,58.7540376031103,,,
PCB1660,0.09922213755467854,0.04087786097961026,4.0629845282358446,4.870663658792832,0.27726511723615144,66.33339542508551,59.90665254956016,0.7214551479657619,211.5083762802362,251.01447792044848,39.17153067789596,79.47643737023141,55.28652804407738,,,
PCB1661,0.10073269167779123,0.04245982985918317,4.094210933003298,4.886818743271289,0.2902310172227107,78.0559680623792,60.305924969047986,0.7140888963268188,217.8563417509491,252.68535651600394,38.94080886429953,84.29093188876924,61.20416014169395,,,
PCB1662,0.10173309226379608,0.0406912236998065,4.047108294644442,5.110541699235202,0.30705598046815724,79.07649736082098,57.877905825602525,0.7292016339211852,193.65043135882246,255.70069581592733,40.63509107774561,85.85732545948072,59.3266634348688,,,
PCB1663,0.10033536486387236,0.04001795807757708,3.809859549413136,5.288994484666551,0.31149307871206544,64.0695354815017,60.76946934403963,0.7267249313444968,209.0525465488842,252.07329864912856,41.631486894577314,78.23863712288309,63.36158463334938,,,
PCB1664,0.09770320655259111,0.03904059200807672,3.9404563384245104,5.273385775573471,0.29884517069864247,73.34257371215196,63.02615417224903,0.7270878769796688,187.9116006339292,254.01633358388247,38.919442883961004,75.45261225329116,62.791603655273526,,,
PCB1665,0.10259177753945775,0.04078263734465168,3.9677524367857924,5.311740426119545,0.30540979958769077,62.82922267504982,59.89331370881261,0.7237498139776478,205.80609781124463,255.28481668836255,37.013473841395765,80.98247037935431,57.3671722980255,,,
PCB1666,0.09988582872738487,0.04090072833710087,4.082912408150617,4.956394135595343,0.29610450238386715,73.68933866170445,59.87480076774361,0.7128834161702361,210.34152406608385,255.91371552169952,44.39263723808176,80.26760782846972,60.7753875046533,,,
PCB1667,0.09857755250635865,0.03795063747811008,3.952943788473462,5.203771840649519,0.3056772827085127,74.20292231760804,58.45428744407859,0.7492709248307732,204.94519956972763,254.51687848200595,38.57642319070665,78.1220044883599,61.549629405888126,,,
PCB1668,0.10123796692896303,0.04020941487941348,3.9178239270108555,5.117486969184794,0.28476033487836844,73.77928486571157,63.090968554756756,0.7372021595720096,186.33868687092195,251.16111829202967,36.560252900118044,82.80268104593623,61.88142661652974,,,
